F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F85,F73,F84,F146,F147,
1253,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5144,1,25862,57,3948,3892,
1253,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5144,1,25862,57,3948,3892,
1253,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,5144,1,25862,57,3948,3892,
311,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,4202,1,2349,57,3948,3892,
120,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4011,1,2349,57,3948,3892,
230,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4121,1,25862,8,3899,3892,
81,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
81,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
3182,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
1126,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,5017,1,2349,8,3899,3892,
1126,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,5017,1,2349,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4191,1,25862,8,3899,3892,
300,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4191,1,25862,8,3899,3892,
1417,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,8,3899,3892,
81,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
81,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
81,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
426,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,4317,1,25862,8,3899,3892,
426,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,4317,1,25862,8,3899,3892,
788,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,4679,1,25862,8,3899,3892,
788,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,4679,1,25862,8,3899,3892,
130,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,4021,1,25862,8,3899,3892,
130,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,4021,1,25862,8,3899,3892,
426,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,4317,1,25862,8,3899,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4317,1,25862,8,3899,3892,
6351,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,10242,1,25862,8,3899,3892,
6351,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,10242,1,25862,8,3899,3892,
6351,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,10242,1,25862,8,3899,3892,
6351,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,10242,1,25862,8,3899,3892,
81,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4280,1,3714,8,3899,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4280,1,3714,8,3899,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4280,1,3714,8,3899,3892,
389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4280,1,3714,8,3899,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4280,1,3714,8,3899,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4280,1,3714,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
8,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3899,1,25862,8,3899,3892,
379,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,4270,1,2349,8,3899,3892,
3182,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
130,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4021,1,25862,8,3899,3892,
130,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4021,1,25862,8,3899,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,8,3899,3892,
3182,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
300,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,4191,1,25862,8,3899,3892,
1417,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,5308,1,25862,8,3899,3892,
281,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,4172,1,2349,8,3899,3892,
281,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,4172,1,2349,8,3899,3892,
281,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,4172,1,2349,8,3899,3892,
281,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,4172,1,2349,8,3899,3892,
281,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,4172,1,2349,8,3899,3892,
281,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,4172,1,2349,8,3899,3892,
281,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4172,1,2349,8,3899,3892,
6351,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,10242,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,1,25862,8,3899,3892,
300,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,4191,1,2623,8,3899,3892,
300,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,4191,1,2623,8,3899,3892,
300,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,4191,1,2623,8,3899,3892,
300,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,4191,1,2623,8,3899,3892,
379,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4270,1,2349,8,3899,3892,
379,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4270,1,2349,8,3899,3892,
1825,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5716,1,25862,8,3899,3892,
1825,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,5716,1,25862,8,3899,3892,
81,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
81,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3972,1,18247,8,3899,3892,
230,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,4121,1,25862,8,3899,3892,
788,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4679,1,25862,8,3899,3892,
788,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4679,1,25862,8,3899,3892,
788,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4679,1,25862,8,3899,3892,
788,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4679,1,25862,8,3899,3892,
3182,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7073,1,866,8,3899,3892,
2851,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,6742,1,25862,8,3899,3892,
40,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,3931,1,25862,20,3911,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,2349,8,3899,3892,
130,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,4021,1,25862,8,3899,3892,
130,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,4021,1,25862,8,3899,3892,
130,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,4021,1,25862,8,3899,3892,
3182,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,7073,1,25862,8,3899,3892,
333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4224,1,977,8,3899,3892,
333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4224,1,977,8,3899,3892,
333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4224,1,977,8,3899,3892,
333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4224,1,977,8,3899,3892,
333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4224,1,977,8,3899,3892,
333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4224,1,977,8,3899,3892,
4872,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8763,1,25862,8,3899,3892,
4872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8763,1,25862,8,3899,3892,
300,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,4191,1,25862,8,3899,3892,
300,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,4191,1,25862,8,3899,3892,
300,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,4191,1,25862,8,3899,3892,
300,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,4191,1,25862,8,3899,3892,
1825,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,5716,1,25862,8,3899,3892,
24,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,3915,1,2296,8,3899,3892,
24,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,3915,1,2296,8,3899,3892,
1392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5283,1,25862,8,3899,3892,
130,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,8,3899,3892,
130,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,8,3899,3892,
130,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,8,3899,3892,
230,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4121,1,25862,8,3899,3892,
230,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4121,1,25862,8,3899,3892,
230,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4121,1,25862,8,3899,3892,
230,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4121,1,25862,8,3899,3892,
230,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4121,1,25862,8,3899,3892,
230,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,4121,1,25862,8,3899,3892,
7335,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11226,1,25862,8,3899,3892,
3182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7073,1,25862,8,3899,3892,
3182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7073,1,25862,8,3899,3892,
1794,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,5685,1,25862,8,3899,3892,
234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4125,1,25862,8,3899,3892,
81,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3972,1,18247,8,3899,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3937,1,25862,46,3937,3892,
46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3937,1,25862,46,3937,3892,
46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3937,1,25862,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3980,1,2349,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3972,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3937,1,25862,46,3937,3892,
46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3937,1,25862,46,3937,3892,
46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3937,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4021,1,25862,46,3937,3892,
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,327,4218,3892,
