F72,F54,F55,F25,F64,F67,F69,F101,F102,F105,F108,F3-Class,F3-Among[],F3-String,F3-int,F7-++,F13-private,F18-public,F1-find_among_b,F5-java.lang.RuntimeException,F15-protected,F15-public,F4-boolean,F4-int,F94,F95,F22,F112,F116,F117,F118,F120,F110,F121,F122,F123,F77,F70,F41,F43,F46,F126,F127,F129,F36,F130,F131,F132,F37,F134,F135,F136,F83,F71-chrism@apache.org,F71-sarowe@apache.org,F71-gsingers@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F74,F73,F84,category
5003,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchemaFactory.java,144,1129,1,6,0.8457831325301205,301,0.21212121212121213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,3,7.306380905991232E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,5092,8983,408,43,0.028340521267384632,98,55,221,0,43,0.02841405686499796,11514,0,575,17223,6380,127,0,1,0,0,0,0,0,0,0,0,0,4018,25862,57,open
5003,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchemaFactory.java,144,1129,1,7,0.3759036144578313,301,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,3,7.306380905991232E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,4942,8833,408,43,0.028340521267384632,98,55,221,0,43,0.02841405686499796,11514,0,575,17223,6380,127,0,1,0,0,0,0,0,0,0,0,0,4018,25862,57,open
5003,org/apache/solr/schema,org/apache/solr/schema/ManagedIndexSchemaFactory.java,144,1129,1,6,0.9012048192771084,301,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,3,7.306380905991232E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,5092,8983,408,43,0.028340521267384632,98,55,221,0,43,0.02841405686499796,11514,0,575,17223,6380,127,0,1,0,0,0,0,0,0,0,0,0,4018,25862,57,open
10242,org/apache/solr/schema,org/apache/solr/schema/OpenExchangeRatesOrgProvider.java,840,1129,2,1,0.19649122807017544,198,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,1,4.870920603994155E-4,0.0,0.5125,0.0208203125,0.16067158142928858,0.11875,0.0034983853606027986,0.03336921420882669,0.16067158142928858,9139,13030,408,43,0.028340521267384632,246,15,261,0,231,0.16160306200870522,11514,0,575,17223,6380,2669,1,0,0,0,0,0,0,0,1,0,0,6560,25862,57,close
10242,org/apache/solr/schema,org/apache/solr/schema/OpenExchangeRatesOrgProvider.java,840,1129,2,3,0.4982456140350877,198,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,3,4.870920603994155E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,9139,13030,408,43,0.028340521267384632,246,15,261,0,231,0.16160306200870522,11514,0,575,17223,6380,2669,1,0,0,0,0,0,0,0,1,0,0,6560,25862,57,open
15370,org/apache/lucene/queries/function/valuesource,org/apache/lucene/queries/function/valuesource/VectorValueSource.java,1372,1968,3,3,0.9411764705882353,169,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,2,0.0,-1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,11479,15370,64,0,7.854809586311127E-4,189,10,199,0,179,0.0019416218816618262,5544,0,30,5948,5170,1417,1,0,0,0,0,0,0,0,0,1,0,5308,25862,384,open
7216,org/apache/solr/schema,org/apache/solr/schema/PreAnalyzedField.java,446,1129,5,6,0.24924012158054712,236,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,3,4.870920603994155E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,8871,12762,408,43,0.028340521267384632,225,19,260,0,206,0.03428115245921772,11514,0,575,17223,6380,57,0,1,0,0,0,0,0,1,1,1,0,3948,25862,57,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
18524,org/apache/solr/schema,org/apache/solr/schema/RandomSortField.java,1904,1129,5,1,0.803921568627451,116,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,72,1,2,2.4354603019970775E-4,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,18588,22479,408,43,0.028340521267384632,239,268,518,4,-29,0.1112296904931438,11514,0,575,17223,6380,379,1,1,0,1,1,0,1,1,0,1,0,4270,25862,57,open
15296,org/apache/solr/schema,org/apache/solr/schema/LatLonType.java,1364,1129,6,1,0.9628712871287128,448,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,3,0.0012177301509985387,1.0,0.35384615384615387,0.005196342119419043,0.5912033041944769,-0.12307692307692308,0.01829924650161464,0.1652314316469322,0.5912033041944769,13449,17340,408,43,0.028340521267384632,719,303,1030,17,416,0.08180466510190712,11514,0,575,17223,6380,300,1,1,0,1,0,0,1,1,0,1,1,4191,2296,57,close
11489,org/apache/solr/schema,org/apache/solr/schema/TrieDateField.java,960,1129,3,7,0.4341736694677871,195,0.71875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,3,9.74184120798831E-4,1.0,0.29914529914529914,0.0047649406623765595,0.5912033041944769,-0.2222222222222222,0.01829924650161464,0.1652314316469322,0.5912033041944769,2607,6498,408,43,0.028340521267384632,511,267,786,0,244,0.08910559714205257,11514,0,575,17223,6380,1253,0,1,0,0,0,1,0,0,0,1,0,5144,25862,57,close
11489,org/apache/solr/schema,org/apache/solr/schema/TrieDateField.java,960,1129,3,7,0.6666666666666666,195,0.71875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,3,9.74184120798831E-4,1.0,0.29914529914529914,0.0047649406623765595,0.5912033041944769,-0.2222222222222222,0.01829924650161464,0.1652314316469322,0.5912033041944769,2607,6498,408,43,0.028340521267384632,511,267,786,0,244,0.08910559714205257,11514,0,575,17223,6380,1253,0,1,0,0,0,1,0,0,0,1,0,5144,25862,57,close
11489,org/apache/solr/schema,org/apache/solr/schema/TrieDateField.java,960,1129,3,1,0.7226890756302521,195,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,3,9.74184120798831E-4,0.0,0.09,0.0020475,0.2761328796198629,-0.69,0.0032292787944025836,0.019106566200215284,0.2761328796198629,15915,19806,408,43,0.028340521267384632,511,267,786,0,244,0.08910559714205257,11514,0,575,17223,6380,1253,1,1,0,1,1,1,1,1,0,1,0,5144,25862,57,close
5082,org/apache/solr/search,org/apache/solr/search/BitDocSet.java,158,4315,6,1,0.10220994475138122,263,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1,1,2.4354603019970775E-4,-1.0,0.125,0.002734375,0.2761328796198629,-0.625,0.0032292787944025836,0.019106566200215284,0.2761328796198629,21971,25862,1293,129,0.013588234956591491,485,67,564,6,418,0.06658906701780164,18169,0,816,27674,9480,230,0,1,0,1,1,0,1,0,1,1,0,4121,25862,8,open
8252,org/apache/solr/search,org/apache/solr/search/BoostQParserPlugin.java,613,4315,2,1,0.45054945054945056,52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5,1,0.0012177301509985387,0.0,0.5125,0.0208203125,0.16067158142928858,0.11875,0.0034983853606027986,0.03336921420882669,0.16067158142928858,18267,22158,1293,129,0.013588234956591491,79,3,83,0,76,0.02113233332944749,18169,0,816,27674,9480,3182,1,0,0,0,1,0,1,0,1,0,0,7073,25862,8,open
8252,org/apache/solr/search,org/apache/solr/search/BoostQParserPlugin.java,613,4315,2,1,0.5384615384615384,52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5,3,0.0012177301509985387,0.0,0.29959514170040485,0.011657660709439957,0.16718586835420737,-0.26720647773279355,0.004036598493003229,0.06001076426264801,0.16718586835420737,18267,22158,1293,129,0.013588234956591491,79,3,83,0,76,0.02113233332944749,18169,0,816,27674,9480,3182,1,0,0,0,1,0,1,0,1,0,0,7073,25862,8,open
8252,org/apache/solr/search,org/apache/solr/search/BoostQParserPlugin.java,613,4315,2,1,0.9230769230769231,52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5,3,0.0012177301509985387,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,18230,22121,1293,129,0.013588234956591491,79,3,83,0,76,0.02113233332944749,18169,0,816,27674,9480,3182,1,0,0,0,1,0,1,0,1,0,0,7073,25862,8,open
8252,org/apache/solr/search,org/apache/solr/search/BoostQParserPlugin.java,613,4315,2,1,0.8021978021978022,52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5,3,0.0012177301509985387,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,18267,22158,1293,129,0.013588234956591491,79,3,83,0,76,0.02113233332944749,18169,0,816,27674,9480,3182,1,0,0,0,1,0,1,0,1,0,0,7073,25862,8,open
8252,org/apache/solr/search,org/apache/solr/search/BoostQParserPlugin.java,613,4315,2,1,0.8571428571428571,52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5,3,0.0012177301509985387,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,18230,22121,1293,129,0.013588234956591491,79,3,83,0,76,0.02113233332944749,18169,0,816,27674,9480,3182,1,0,0,0,1,0,1,0,1,0,0,7073,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.10683951721054985,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,3413,7304,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.0849351810460438,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,1.0,0.35384615384615387,0.005196342119419043,0.5912033041944769,-0.12307692307692308,0.01829924650161464,0.1652314316469322,0.5912033041944769,3146,7037,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.5067799135747281,1813,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,1.0,0.6,0.007741935483870968,0.5316591226389012,0.4,0.001883745963401507,0.009418729817007535,0.5316591226389012,3362,7253,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.5148264044106691,1813,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,1.0,0.6,0.007741935483870968,0.5316591226389012,0.4,0.001883745963401507,0.009418729817007535,0.5316591226389012,3362,7253,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.1591417076441663,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,188,32,2,0.007793472966390648,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.3012963790791238,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,0.0,0.22580645161290322,0.0039731340459748365,0.5912033041944769,-0.3225806451612903,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.4072418417523469,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,0.7142857142857143,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.4644613321412606,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,-1.0,0.2925170068027211,0.004703427443952225,0.5912033041944769,-0.2789115646258503,0.01829924650161464,0.1652314316469322,0.5912033041944769,451,4342,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,0,0,0,0,0,0,0,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.45552078676799285,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.7782744747429593,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,0.0,0.22580645161290322,0.0039731340459748365,0.5912033041944769,-0.3225806451612903,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.7796155565489495,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,0.0,0.22580645161290322,0.0039731340459748365,0.5912033041944769,-0.3225806451612903,0.01829924650161464,0.1652314316469322,0.5912033041944769,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.8855610192221726,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,0.7142857142857143,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,451,4342,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,0,0,0,0,0,0,0,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.8408582923558338,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,0.7142857142857143,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.29995529727313364,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.3763969602145731,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,0.7142857142857143,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.989718372820742,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,188,32,2,0.007793472966390648,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.9843540455967814,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,188,32,2,0.007793472966390648,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.9950827000447027,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,188,32,2,0.007793472966390648,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.9924005364327224,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,188,32,2,0.007793472966390648,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.9870362092087618,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,188,32,2,0.007793472966390648,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.997764863656683,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,188,32,2,0.007793472966390648,0.0,0.2608695652173913,0.010712035286704473,0.16718586835420737,-0.33695652173913043,0.004036598493003229,0.06001076426264801,0.16718586835420737,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.3871256146624944,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.3873491282968261,1813,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.5793473401877515,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,0.0,0.22580645161290322,0.0039731340459748365,0.5912033041944769,-0.3225806451612903,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,open
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.5775592311130979,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,2,0.007793472966390648,0.0,0.22580645161290322,0.0039731340459748365,0.5912033041944769,-0.3225806451612903,0.01829924650161464,0.1652314316469322,0.5912033041944769,3789,7680,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,1,0,1,0,0,0,0,1,1,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.6691998211890925,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,0.7142857142857143,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,451,4342,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,0,0,0,0,0,0,0,1,4191,25862,8,close
4270,org/apache/solr/search,org/apache/solr/search/CollapsingQParserPlugin.java,50,4315,38,1,0.6325435851586947,1813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,32,3,0.007793472966390648,0.7142857142857143,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,629,4520,1293,129,0.013588234956591491,1925,305,2371,190,1620,0.17480217076455895,18169,126,816,27674,9480,300,0,0,0,1,0,0,0,0,0,0,1,4191,25862,8,close
